id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
159,learning,43,button,prior,0.453,music,chrome,961,600,1280,768,FALSE,reasoning,cause i only pulled the lever and the music played.,no,36,m,english,253.622,35.096,3,handle
160,presentation,25,button,prior,0.181,music,chrome,1470,734,1536,864,FALSE,i don't know.,"because it's better for it to do something than nothing, and that sequence does something with each model. ",thanks.,34,f,english,196.176,21.088,2,both
160,presentation,21,handle,prior,0.152,music,chrome,1470,734,1536,864,FALSE,i don't know.,"because it's better for it to do something than nothing, and that sequence does something with each model. ",thanks.,34,f,english,196.176,21.088,2,both
160,presentation,92,both,prior,0.667,music,chrome,1470,734,1536,864,FALSE,i don't know.,"because it's better for it to do something than nothing, and that sequence does something with each model. ",thanks.,34,f,english,196.176,21.088,2,both
161,presentation,13,handle,prior,0.097,music,chrome,1171,579,1360,768,FALSE,deciding with limited information,it seemed the best solution as it had the and so i would get both,no,55,f,english,243.499,18.006,3,both
161,presentation,92,both,prior,0.687,music,chrome,1171,579,1360,768,FALSE,deciding with limited information,it seemed the best solution as it had the and so i would get both,no,55,f,english,243.499,18.006,3,both
161,presentation,29,button,prior,0.216,music,chrome,1171,579,1360,768,FALSE,deciding with limited information,it seemed the best solution as it had the and so i would get both,no,55,f,english,243.499,18.006,3,both
162,presentation,22,both,prior,0.132,music,chrome,893,888,1920,1080,FALSE,peoples reasoning skills,"i felt that there was a 33% chance that the toy was a ""both actions required"" toy but that doing both actions was the only way to guarantee a response from the toy",no,45,m,english,284.106,26.04,3,both
162,presentation,72,handle,prior,0.431,music,chrome,893,888,1920,1080,FALSE,peoples reasoning skills,"i felt that there was a 33% chance that the toy was a ""both actions required"" toy but that doing both actions was the only way to guarantee a response from the toy",no,45,m,english,284.106,26.04,3,both
162,presentation,73,button,prior,0.437,music,chrome,893,888,1920,1080,FALSE,peoples reasoning skills,"i felt that there was a 33% chance that the toy was a ""both actions required"" toy but that doing both actions was the only way to guarantee a response from the toy",no,45,m,english,284.106,26.04,3,both
163,performance,59,button,prior,0.431,music,firefox,1470,600,1536,864,FALSE,i'm not sure,"i was sure it would play music if i did both, if i chose just one i could have chose the wrong one.",n/a,28,male,english,242.193,27.362,3,both
163,performance,23,both,prior,0.168,music,firefox,1470,600,1536,864,FALSE,i'm not sure,"i was sure it would play music if i did both, if i chose just one i could have chose the wrong one.",n/a,28,male,english,242.193,27.362,3,both
163,performance,55,handle,prior,0.401,music,firefox,1470,600,1536,864,FALSE,i'm not sure,"i was sure it would play music if i did both, if i chose just one i could have chose the wrong one.",n/a,28,male,english,242.193,27.362,3,both
164,learning,76,button,prior,0.303,light,chrome,1657,600,1536,864,FALSE,assumptions?,it just seemed obvious.,i saw this task before; it seems the same. i hope it's allowed and not just broken detection.,40,male,english,207.844,26.348,3,both
164,learning,75,handle,prior,0.299,light,chrome,1657,600,1536,864,FALSE,assumptions?,it just seemed obvious.,i saw this task before; it seems the same. i hope it's allowed and not just broken detection.,40,male,english,207.844,26.348,3,both
164,learning,100,both,prior,0.398,light,chrome,1657,600,1536,864,FALSE,assumptions?,it just seemed obvious.,i saw this task before; it seems the same. i hope it's allowed and not just broken detection.,40,male,english,207.844,26.348,3,both
165,presentation,21,handle,prior,0.21,light,firefox,1456,600,1525,858,FALSE,making designs for toys that make sense to most people,its seems inuitive,"nothing, straight forward",33,female,english,340.742,27.439,1,both
165,presentation,78,button,prior,0.78,light,firefox,1456,600,1525,858,FALSE,making designs for toys that make sense to most people,its seems inuitive,"nothing, straight forward",33,female,english,340.742,27.439,1,both
165,presentation,1,both,prior,0.01,light,firefox,1456,600,1525,858,FALSE,making designs for toys that make sense to most people,its seems inuitive,"nothing, straight forward",33,female,english,340.742,27.439,1,both
166,presentation,83,both,prior,0.435,music,chrome,1299,662,1366,768,FALSE,opinions of chance,gives the best chance of impression,no,40,male,english,266.323,68.428,3,both
166,presentation,77,handle,prior,0.403,music,chrome,1299,662,1366,768,FALSE,opinions of chance,gives the best chance of impression,no,40,male,english,266.323,68.428,3,both
166,presentation,31,button,prior,0.162,music,chrome,1299,662,1366,768,FALSE,opinions of chance,gives the best chance of impression,no,40,male,english,266.323,68.428,3,both
167,learning,95,button,prior,0.725,light,chrome,1299,600,1366,768,FALSE,i have no idea,pulling the handle makes more sense,there's one page that got passed and i couldn't get back to it ,28,female,english,723.049,256.37,3,both
167,learning,17,both,prior,0.13,light,chrome,1299,600,1366,768,FALSE,i have no idea,pulling the handle makes more sense,there's one page that got passed and i couldn't get back to it ,28,female,english,723.049,256.37,3,both
167,learning,19,handle,prior,0.145,light,chrome,1299,600,1366,768,FALSE,i have no idea,pulling the handle makes more sense,there's one page that got passed and i couldn't get back to it ,28,female,english,723.049,256.37,3,both
168,learning,76,handle,prior,0.447,light,chrome,1470,759,1536,864,FALSE, no idea,because i wanted to turn on the light instead,no,18,m,english,133.826,32.779,3,handle
168,learning,76,button,prior,0.447,light,chrome,1470,759,1536,864,FALSE, no idea,because i wanted to turn on the light instead,no,18,m,english,133.826,32.779,3,handle
168,learning,18,both,prior,0.106,light,chrome,1470,759,1536,864,FALSE, no idea,because i wanted to turn on the light instead,no,18,m,english,133.826,32.779,3,handle
169,performance,22,button,prior,0.159,music,chrome,949,663,1920,1080,FALSE,how an item works,i wanted it to play music,,44,m,english,163.835,11.961,3,both
169,performance,40,handle,prior,0.29,music,chrome,949,663,1920,1080,FALSE,how an item works,i wanted it to play music,,44,m,english,163.835,11.961,3,both
169,performance,76,both,prior,0.551,music,chrome,949,663,1920,1080,FALSE,how an item works,i wanted it to play music,,44,m,english,163.835,11.961,3,both
170,presentation,45,both,prior,0.304,music,chrome,1230,600,1280,800,FALSE,unsure,"by doing both actions, it guaranteed light and music",,36,f,english,209.511,26.589,3,both
170,presentation,56,button,prior,0.378,music,chrome,1230,600,1280,800,FALSE,unsure,"by doing both actions, it guaranteed light and music",,36,f,english,209.511,26.589,3,both
170,presentation,47,handle,prior,0.318,music,chrome,1230,600,1280,800,FALSE,unsure,"by doing both actions, it guaranteed light and music",,36,f,english,209.511,26.589,3,both
171,nogoal,49,handle,prior,0.358,music,chrome,1791,989,1920,1080,FALSE,how people make choices ,because it was more likely that it was a toy that did one action if you did one thing. if i did both i would have no information since pulling the handle and pushing the button at the same time produces the same effect for all three toys,no,27,f,english,222.991,33.363,3,handle
171,nogoal,50,button,prior,0.365,music,chrome,1791,989,1920,1080,FALSE,how people make choices ,because it was more likely that it was a toy that did one action if you did one thing. if i did both i would have no information since pulling the handle and pushing the button at the same time produces the same effect for all three toys,no,27,f,english,222.991,33.363,3,handle
171,nogoal,38,both,prior,0.277,music,chrome,1791,989,1920,1080,FALSE,how people make choices ,because it was more likely that it was a toy that did one action if you did one thing. if i did both i would have no information since pulling the handle and pushing the button at the same time produces the same effect for all three toys,no,27,f,english,222.991,33.363,3,handle
172,presentation,100,both,prior,0.962,light,chrome,659,682,1024,768,FALSE,not sure,it was in the instructions,no,40,m,english,205.842,14.827,3,both
172,presentation,1,handle,prior,0.01,light,chrome,659,682,1024,768,FALSE,not sure,it was in the instructions,no,40,m,english,205.842,14.827,3,both
172,presentation,3,button,prior,0.029,light,chrome,659,682,1024,768,FALSE,not sure,it was in the instructions,no,40,m,english,205.842,14.827,3,both
173,learning,52,both,prior,0.257,light,chrome,1182,962,1920,1080,FALSE,choosing based on options,"that would be the most user friendly, i think.",none,38,f,english,135.045,19.966,2,button
173,learning,100,handle,prior,0.495,light,chrome,1182,962,1920,1080,FALSE,choosing based on options,"that would be the most user friendly, i think.",none,38,f,english,135.045,19.966,2,button
173,learning,50,button,prior,0.248,light,chrome,1182,962,1920,1080,FALSE,choosing based on options,"that would be the most user friendly, i think.",none,38,f,english,135.045,19.966,2,button
174,nogoal,14,both,prior,0.074,light,chrome,994,529,1600,900,FALSE,to see if people paid attention to the instructions.,i knew with both scenario's if i pulled the lever and pushed the button both will turn on.,no,30,f,english ,493.317,48.77,3,both
174,nogoal,87,handle,prior,0.463,light,chrome,994,529,1600,900,FALSE,to see if people paid attention to the instructions.,i knew with both scenario's if i pulled the lever and pushed the button both will turn on.,no,30,f,english ,493.317,48.77,3,both
174,nogoal,87,button,prior,0.463,light,chrome,994,529,1600,900,FALSE,to see if people paid attention to the instructions.,i knew with both scenario's if i pulled the lever and pushed the button both will turn on.,no,30,f,english ,493.317,48.77,3,both
175,nogoal,73,handle,prior,0.415,light,firefox,1213,600,1280,800,FALSE,choice and preferences,pulling the handle seems like the most fun,it was ok,32,m,english,183.269,20.561,3,handle
175,nogoal,74,button,prior,0.42,light,firefox,1213,600,1280,800,FALSE,choice and preferences,pulling the handle seems like the most fun,it was ok,32,m,english,183.269,20.561,3,handle
175,nogoal,29,both,prior,0.165,light,firefox,1213,600,1280,800,FALSE,choice and preferences,pulling the handle seems like the most fun,it was ok,32,m,english,183.269,20.561,3,handle
176,presentation,83,handle,prior,0.306,light,chrome,1261,1192,1280,720,FALSE,i am not sure,because that would ensure that the toy would do something if it was the last toy.,,28,f,english,193.382,17.79,3,both
176,presentation,88,button,prior,0.325,light,chrome,1261,1192,1280,720,FALSE,i am not sure,because that would ensure that the toy would do something if it was the last toy.,,28,f,english,193.382,17.79,3,both
176,presentation,100,both,prior,0.369,light,chrome,1261,1192,1280,720,FALSE,i am not sure,because that would ensure that the toy would do something if it was the last toy.,,28,f,english,193.382,17.79,3,both
177,nogoal,72,both,prior,0.424,light,chrome,1213,600,1280,720,FALSE,not sure. maybe design and use.,because i wanted to see the light and hear the music.,no,37,f,english,276.879,38.097,3,both
177,nogoal,27,button,prior,0.159,light,chrome,1213,600,1280,720,FALSE,not sure. maybe design and use.,because i wanted to see the light and hear the music.,no,37,f,english,276.879,38.097,3,both
177,nogoal,71,handle,prior,0.418,light,chrome,1213,600,1280,720,FALSE,not sure. maybe design and use.,because i wanted to see the light and hear the music.,no,37,f,english,276.879,38.097,3,both
178,presentation,7,button,prior,0.067,light,chrome,1449,600,1366,768,FALSE,finding out how a toy works ,because doing at least one of the things will make something happen,none just worker id: a3ehi7j2e5dsjk,24,male,english,357.404,9.605,3,both
