id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,social_condition,action_response
138,nogoal,23,both,prior,0.135,music,chrome,1299,600,1366,768,FALSE,not sure,"i figured whatever it did, i would get my answer",nothing to add,37,m,english,175.162,33.477,3,social,handle
139,presentation,43,both,prior,0.341,music,firefox,1297,649,1366,768,FALSE,problem solving.,"i was thinking that on all three toys, pressing the button and pulling the handle at the same time produced an effect.",,27,f,english,213.96,14.486,3,social,both
139,presentation,42,handle,prior,0.333,music,firefox,1297,649,1366,768,FALSE,problem solving.,"i was thinking that on all three toys, pressing the button and pulling the handle at the same time produced an effect.",,27,f,english,213.96,14.486,3,social,both
139,presentation,41,button,prior,0.325,music,firefox,1297,649,1366,768,FALSE,problem solving.,"i was thinking that on all three toys, pressing the button and pulling the handle at the same time produced an effect.",,27,f,english,213.96,14.486,3,social,both
140,nogoal,34,button,prior,0.222,light,chrome,1853,974,1920,1080,FALSE,not really sure.,it seemed t be the best option.,,23,m,english,123.231,9.386,3,no-social,both
140,nogoal,37,handle,prior,0.242,light,chrome,1853,974,1920,1080,FALSE,not really sure.,it seemed t be the best option.,,23,m,english,123.231,9.386,3,no-social,both
140,nogoal,82,both,prior,0.536,light,chrome,1853,974,1920,1080,FALSE,not really sure.,it seemed t be the best option.,,23,m,english,123.231,9.386,3,no-social,both
141,nogoal,59,button,prior,0.351,light,chrome,1300,799,1440,900,FALSE,how to narrow down informtion to make decisions,"because doing both actions wouldn't give you unequivocal feedback, whereas only pushing a button or pulling a handle would definitely tell you it's not/is one of the three.",,43,f,english,285.251,50.633,3,no-social,button
141,nogoal,59,both,prior,0.351,light,chrome,1300,799,1440,900,FALSE,how to narrow down informtion to make decisions,"because doing both actions wouldn't give you unequivocal feedback, whereas only pushing a button or pulling a handle would definitely tell you it's not/is one of the three.",,43,f,english,285.251,50.633,3,no-social,button
141,nogoal,50,handle,prior,0.298,light,chrome,1300,799,1440,900,FALSE,how to narrow down informtion to make decisions,"because doing both actions wouldn't give you unequivocal feedback, whereas only pushing a button or pulling a handle would definitely tell you it's not/is one of the three.",,43,f,english,285.251,50.633,3,no-social,button
142,nogoal,71,handle,prior,0.612,music,firefox,1213,600,1280,720,FALSE,logical thinking,if you pressed both button and lever it could still be a lever>music box,,29,m,english,328.132,50.62,2,no-social,handle
142,nogoal,30,both,prior,0.259,music,firefox,1213,600,1280,720,FALSE,logical thinking,if you pressed both button and lever it could still be a lever>music box,,29,m,english,328.132,50.62,2,no-social,handle
142,nogoal,15,button,prior,0.129,music,firefox,1213,600,1280,720,FALSE,logical thinking,if you pressed both button and lever it could still be a lever>music box,,29,m,english,328.132,50.62,2,no-social,handle
143,nogoal,38,button,prior,0.325,music,chrome,1657,857,1280,800,FALSE,reasoning,to identify the toy,,36,m,emglish,250.61,29.311,3,no-social,button
143,nogoal,39,handle,prior,0.333,music,chrome,1657,857,1280,800,FALSE,reasoning,to identify the toy,,36,m,emglish,250.61,29.311,3,no-social,button
143,nogoal,40,both,prior,0.342,music,chrome,1657,857,1280,800,FALSE,reasoning,to identify the toy,,36,m,emglish,250.61,29.311,3,no-social,button
144,performance,87,handle,prior,0.337,music,firefox,1299,600,1366,768,FALSE,maybe to see how different people solve problems.,it seemed about two-thirds likely that it would make the toy play music,"no, everything was clear.",40,f,english,278.827,32.622,3,no-social,both
144,performance,85,button,prior,0.329,music,firefox,1299,600,1366,768,FALSE,maybe to see how different people solve problems.,it seemed about two-thirds likely that it would make the toy play music,"no, everything was clear.",40,f,english,278.827,32.622,3,no-social,both
144,performance,86,both,prior,0.333,music,firefox,1299,600,1366,768,FALSE,maybe to see how different people solve problems.,it seemed about two-thirds likely that it would make the toy play music,"no, everything was clear.",40,f,english,278.827,32.622,3,no-social,both
145,performance,81,handle,prior,0.44,light,chrome,1870,600,1920,1080,FALSE,choosing options.,because the light turns on.,the pay could be improved. too much grinding. try $0.65.,26,m,english,233.982,17.583,3,social,button
145,performance,83,both,prior,0.451,light,chrome,1870,600,1920,1080,FALSE,choosing options.,because the light turns on.,the pay could be improved. too much grinding. try $0.65.,26,m,english,233.982,17.583,3,social,button
145,performance,20,button,prior,0.109,light,chrome,1870,600,1920,1080,FALSE,choosing options.,because the light turns on.,the pay could be improved. too much grinding. try $0.65.,26,m,english,233.982,17.583,3,social,button
146,nogoal,79,handle,prior,0.434,music,chrome,1375,723,1440,900,FALSE,i'm not sure,i think it was the right one,no it was great!,33,f,english,167.747,17.27,1,social,button
146,nogoal,61,both,prior,0.335,music,chrome,1375,723,1440,900,FALSE,i'm not sure,i think it was the right one,no it was great!,33,f,english,167.747,17.27,1,social,button
146,nogoal,42,button,prior,0.231,music,chrome,1375,723,1440,900,FALSE,i'm not sure,i think it was the right one,no it was great!,33,f,english,167.747,17.27,1,social,button
147,performance,67,both,prior,0.444,light,chrome,1449,723,1366,768,FALSE,not sure,i had a better chance of it turning on,,36,f,english,527.174,119.255,3,social,handle
147,performance,50,button,prior,0.331,light,chrome,1449,723,1366,768,FALSE,not sure,i had a better chance of it turning on,,36,f,english,527.174,119.255,3,social,handle
147,performance,34,handle,prior,0.225,light,chrome,1449,723,1366,768,FALSE,not sure,i had a better chance of it turning on,,36,f,english,527.174,119.255,3,social,handle
148,performance,64,handle,prior,0.408,music,chrome,1390,600,1440,900,FALSE,not sure,at random,some of the questions were unclear (sliding bar),31,female,english,221.363,46.573,3,social,both
148,performance,62,both,prior,0.395,music,chrome,1390,600,1440,900,FALSE,not sure,at random,some of the questions were unclear (sliding bar),31,female,english,221.363,46.573,3,social,both
148,performance,31,button,prior,0.197,music,chrome,1390,600,1440,900,FALSE,not sure,at random,some of the questions were unclear (sliding bar),31,female,english,221.363,46.573,3,social,both
149,nogoal,76,button,prior,0.329,music,chrome,1533,600,1600,900,FALSE,determine how people make decisions based on a scenario that has many different outcomes.,"if i pressed the button then the toy would either play music, turn on the light, or do nothing. it would be easy to identify which toy it is based on these three possible actions.",everything worked well.,24,m,english,294.203,47.616,3,social,button
149,nogoal,77,handle,prior,0.333,music,chrome,1533,600,1600,900,FALSE,determine how people make decisions based on a scenario that has many different outcomes.,"if i pressed the button then the toy would either play music, turn on the light, or do nothing. it would be easy to identify which toy it is based on these three possible actions.",everything worked well.,24,m,english,294.203,47.616,3,social,button
149,nogoal,78,both,prior,0.338,music,chrome,1533,600,1600,900,FALSE,determine how people make decisions based on a scenario that has many different outcomes.,"if i pressed the button then the toy would either play music, turn on the light, or do nothing. it would be easy to identify which toy it is based on these three possible actions.",everything worked well.,24,m,english,294.203,47.616,3,social,button
150,learning,50,button,prior,0.251,light,firefox,1853,976,1920,1080,FALSE,weird toys.,"i didn't see anything that could definitively say what the toy did. after deciding what action to perform, the result was not stated.",depend on whether or not the lacking result was in error.,35,m,english,326.503,47.832,3,social,button
150,learning,49,handle,prior,0.246,light,firefox,1853,976,1920,1080,FALSE,weird toys.,"i didn't see anything that could definitively say what the toy did. after deciding what action to perform, the result was not stated.",depend on whether or not the lacking result was in error.,35,m,english,326.503,47.832,3,social,button
150,learning,100,both,prior,0.503,light,firefox,1853,976,1920,1080,FALSE,weird toys.,"i didn't see anything that could definitively say what the toy did. after deciding what action to perform, the result was not stated.",depend on whether or not the lacking result was in error.,35,m,english,326.503,47.832,3,social,button
151,performance,58,button,prior,0.324,music,chrome,1230,600,1280,900,FALSE,toys,i wanted to play music,no,25,f,english,72.292,5.757,2,social,handle
151,performance,66,both,prior,0.369,music,chrome,1230,600,1280,900,FALSE,toys,i wanted to play music,no,25,f,english,72.292,5.757,2,social,handle
151,performance,55,handle,prior,0.307,music,chrome,1230,600,1280,900,FALSE,toys,i wanted to play music,no,25,f,english,72.292,5.757,2,social,handle
152,learning,72,handle,prior,0.419,light,chrome,1449,736,1366,768,FALSE,deduction,i'm not sure. i figured i could at least eliminate one toy design that way.,the images are hard to read in the 'likely/unlikely' pages. needs clearer definitions there.,31,f,english,357.131,100.795,3,social,handle
152,learning,75,button,prior,0.436,light,chrome,1449,736,1366,768,FALSE,deduction,i'm not sure. i figured i could at least eliminate one toy design that way.,the images are hard to read in the 'likely/unlikely' pages. needs clearer definitions there.,31,f,english,357.131,100.795,3,social,handle
152,learning,25,both,prior,0.145,light,chrome,1449,736,1366,768,FALSE,deduction,i'm not sure. i figured i could at least eliminate one toy design that way.,the images are hard to read in the 'likely/unlikely' pages. needs clearer definitions there.,31,f,english,357.131,100.795,3,social,handle
153,learning,34,handle,prior,0.304,light,chrome,1299,662,1366,768,FALSE,chance,better odds of working,no,40,m,english,290.307,34.944,3,social,both
153,learning,43,both,prior,0.384,light,chrome,1299,662,1366,768,FALSE,chance,better odds of working,no,40,m,english,290.307,34.944,3,social,both
153,learning,35,button,prior,0.312,light,chrome,1299,662,1366,768,FALSE,chance,better odds of working,no,40,m,english,290.307,34.944,3,social,both
154,presentation,74,handle,prior,0.407,music,chrome,1299,600,1366,768,FALSE,instruction and manual perception,it's the most easy way to operate,thanks,29,m,english,394.18,12.199,1,social,handle
154,presentation,66,button,prior,0.363,music,chrome,1299,600,1366,768,FALSE,instruction and manual perception,it's the most easy way to operate,thanks,29,m,english,394.18,12.199,1,social,handle
154,presentation,42,both,prior,0.231,music,chrome,1299,600,1366,768,FALSE,instruction and manual perception,it's the most easy way to operate,thanks,29,m,english,394.18,12.199,1,social,handle
155,performance,100,both,prior,0.532,light,firefox,1533,600,1600,900,FALSE,idk,because it gauranteed the action would happen,no,28,male,english,230.301,21.968,2,no-social,both
155,performance,20,handle,prior,0.106,light,firefox,1533,600,1600,900,FALSE,idk,because it gauranteed the action would happen,no,28,male,english,230.301,21.968,2,no-social,both
155,performance,68,button,prior,0.362,light,firefox,1533,600,1600,900,FALSE,idk,because it gauranteed the action would happen,no,28,male,english,230.301,21.968,2,no-social,both
156,nogoal,50,handle,prior,0.287,music,chrome,731,749,1600,900,FALSE,precision decision making,a but he has a purpose all the time . i decided to those this option because it's likely to work for any action. ,thank you.,24,f,english,474.105,37.751,3,social,button
156,nogoal,74,both,prior,0.425,music,chrome,731,749,1600,900,FALSE,precision decision making,a but he has a purpose all the time . i decided to those this option because it's likely to work for any action. ,thank you.,24,f,english,474.105,37.751,3,social,button
156,nogoal,50,button,prior,0.287,music,chrome,731,749,1600,900,FALSE,precision decision making,a but he has a purpose all the time . i decided to those this option because it's likely to work for any action. ,thank you.,24,f,english,474.105,37.751,3,social,button
157,nogoal,100,handle,prior,0.98,music,chrome,1373,769,1440,900,FALSE,i honestly don't know.,it was the most logical.,none,38,f,english,288.84,57.647,3,no-social,button
157,nogoal,1,button,prior,0.01,music,chrome,1373,769,1440,900,FALSE,i honestly don't know.,it was the most logical.,none,38,f,english,288.84,57.647,3,no-social,button
157,nogoal,1,both,prior,0.01,music,chrome,1373,769,1440,900,FALSE,i honestly don't know.,it was the most logical.,none,38,f,english,288.84,57.647,3,no-social,button
158,learning,67,handle,prior,0.306,light,chrome,1870,600,1920,1080,FALSE,seeing how people view how buttons work.,because it seemed the most efficient in learning what the button does. ,nothing.,21,m,english,339.087,84.395,3,social,button
